Votes,UnemploymentRate2015,PovertyAllAgesPct2014,DeepPovAll,AgeTotalPop,MaleRate,FemaleRate,TurnoutRate,Democrat,State,County,Education,Religion,Old,Young,Adult,EthnicMale,EthnicFemale,NomalizePopulation,NomalizeMedHHInc2014,NomalizePerCapitaInc,NomalizeToalArea,NomalizePopDensity
407173,0.057999999999999996,0.174,0.0919307868,1010562.0,0.483980201,0.516019799,0.0040291738700000005,1,13,121,bachelor or higher,Christian Generic,0.067937445,0.259561511,0.6335642929999998,White,Black,2.629516443970528,0.6921339813300215,2.2389222493783247,-0.17621808881250875,0.8614419848016869
12713,0.057999999999999996,0.19699999999999998,0.08154125049,29400.0,0.49955782299999996,0.500442177,0.00432414966,0,13,123,high school diploma,Christian Generic,0.144625851,0.228435373,0.549625849,White,White,-0.22340180951410035,-0.5898730303948071,-0.4915833626813696,-0.2031599913794584,-0.11355864237155992
1390,0.066,0.19399999999999998,0.05576083305,3065.0,0.488417618,0.5115823820000001,0.00453507341,0,13,125,high school diploma,Christian Generic,0.115171289,0.253833606,0.569657422,White,White,-0.30400581692688644,-0.6202159023993867,-0.8644911118455573,-0.27812785454236855,-0.13959035323561345
34041,0.06,0.193,0.08256580603,83579.0,0.474401464,0.5255985360000001,0.00407291305,0,13,127,college,Christian Generic,0.11791239399999999,0.24947654300000002,0.5677861660000001,White,White,-0.059271459790658836,-0.033697281144650884,0.45682312825501936,-0.16290528103396268,-0.0420149203086601
18850,0.057,0.17800000000000002,0.07825292398,56574.0,0.496199668,0.5038003320000001,0.0033319192600000003,0,13,129,high school diploma,Christian Generic,0.089811574,0.273729982,0.5863647609999999,White,White,-0.1374135439306228,-0.26990868527839496,-0.7836301182591553,-0.2222966624469502,-0.062074991486750324
9187,0.06,0.262,0.1533263615,25205.0,0.485379885,0.514620115,0.0036449117200000004,0,13,131,high school diploma,Christian Generic,0.11136679199999999,0.273041064,0.5578655020000001,White,White,-0.2338921604986839,-0.9844957227050487,-1.3640401568218539,-0.19557694496956987,-0.12011005290082061
8831,0.07,0.244,0.11902384220000001,16710.0,0.48623578700000003,0.513764213,0.0052848593700000005,0,13,133,high school diploma,Christian Generic,0.174625972,0.20550568500000002,0.517773789,White,White,-0.26272224121431625,-0.3572994637765985,0.7220331549418735,-0.20970530272394677,-0.12805291345399505
323931,0.051,0.134,0.06024993327000001,895823.0,0.48975411399999996,0.510245886,0.0036160156600000006,1,13,135,bachelor or higher,Christian Generic,0.053546290999999996,0.29834130299999995,0.6086950210000002,White,White,2.2609953057556242,1.0511224016130865,0.3503532299753101,-0.20171448132614286,0.9328697526959272
16128,0.055999999999999994,0.153,0.06569090414999999,43996.0,0.473065733,0.526934267,0.0036657878,0,13,137,high school diploma,Christian Generic,0.11914719600000001,0.253045731,0.56805164,White,White,-0.17624478827922602,-0.5085177550473783,-0.9202694111090624,-0.24294942000797368,-0.06184308314943136
70133,0.047,0.168,0.07026741847000001,193535.0,0.49950654899999997,0.500493451,0.0036237889799999993,0,13,139,high school diploma,Christian Generic,0.092810086,0.283638619,0.5733329890000001,White,White,0.2606442789522428,0.42111508642263157,-0.08973404314460852,-0.2036723240565829,0.1132477115263851
3572,0.1,0.353,0.128,8551.0,0.5433282660000001,0.456671734,0.004177289210000001,1,13,141,high school diploma,Christian Generic,0.13869722899999998,0.18114840399999999,0.6124429880000001,Black,Black,-0.2837125350923385,-1.7226460258573297,-1.9998776877344504,-0.19076206338149174,-0.1404020324162298
11317,0.063,0.188,0.1051545658,28854.0,0.48572121700000004,0.514278783,0.00392215984,0,13,143,high school diploma,Christian Generic,0.10785333,0.255181257,0.5749636100000001,White,White,-0.22184152567366244,-0.5587033771366966,-0.6305029004697217,-0.24186463398242944,-0.09286082326584255
16392,0.052000000000000005,0.095,0.039497082960000006,33381.0,0.500074893,0.49992510700000004,0.00491057787,0,13,145,college,Christian Generic,0.106228094,0.233096672,0.587220277,White,White,-0.21146947489829243,1.5795183007446085,1.392600570301558,-0.19225723833718159,-0.11199326109465693
10077,0.061,0.214,0.07980323604,25534.0,0.494908749,0.505091251,0.0039465027,0,13,147,high school diploma,Christian Generic,0.141928409,0.23176940600000004,0.556512886,White,White,-0.23324630530243706,-0.709425599655358,-0.5580612728098866,-0.24872100445231485,-0.08909231278440942
4206,0.062,0.19,0.06695032998,11539.0,0.49683681399999996,0.503163186,0.0036450299000000005,0,13,149,high school diploma,Christian Generic,0.10122194300000001,0.251148279,0.58557934,White,White,-0.2760230214934591,-0.47924969867238865,-0.824849930607972,-0.23718306344809295,-0.1288066155502817
98037,0.06,0.13699999999999998,0.05315375744,217739.0,0.477649847,0.522350153,0.0045025007,1,13,151,college,Christian Generic,0.066754234,0.281626166,0.5968246389999999,White,White,0.3381405078959599,1.0949418080502178,0.18600019095045406,-0.230527966529935,0.21499749452507977
59559,0.057999999999999996,0.172,0.07211531772,150033.0,0.487006192,0.5129938079999999,0.003969726660000001,0,13,153,college,Christian Generic,0.079209241,0.281238127,0.598914906,White,White,0.13344277832113285,0.4863481273262102,0.09654442798068186,-0.21657735684721352,0.06396718984610564
3659,0.081,0.253,0.1204478625,9245.0,0.508707409,0.491292591,0.00395781504,0,13,155,high school diploma,Christian Generic,0.126122228,0.24726879499999999,0.567009194,White,White,-0.2833640290706014,-0.9251328287015387,-0.9557009093833643,-0.22106288171428307,-0.1364016135974777
27057,0.048,0.135,0.06008854106,63360.0,0.496117424,0.503882576,0.00427035985,0,13,157,high school diploma,Christian Generic,0.08835227300000001,0.272427398,0.5835700749999999,White,White,-0.12047103558947432,0.3957329019392366,-0.1730506851262591,-0.22620189213890932,-0.04874026209091
6016,0.054000000000000006,0.182,0.09242827566,13635.0,0.48910891100000004,0.510891089,0.00441217455,0,13,159,high school diploma,Christian Generic,0.09724972500000001,0.254638798,0.578731208,White,White,-0.2694173935952117,-0.4403909797564419,-0.44492604317164525,-0.21826596352794017,-0.130082111405536
5089,0.064,0.248,0.09178873807,14920.0,0.49135388700000004,0.508646113,0.0034108579100000005,0,13,161,high school diploma,Christian Generic,0.09229222499999999,0.298793565,0.559249329,White,White,-0.26568294374760626,-0.9846610789557548,-1.0812897844546523,-0.2282146276561841,-0.12555989882781624
6934,0.08900000000000001,0.264,0.16018506940000002,16106.0,0.48727182399999996,0.512728176,0.00430522787,1,13,163,high school diploma,Christian Generic,0.119582764,0.254563517,0.563827145,Black,Black,-0.2597295656515091,-1.3484448305092984,-1.625566710915835,-0.17743357194956433,-0.13332882812800145
3034,0.08199999999999999,0.34600000000000003,0.1797558729,8957.0,0.532432734,0.46756726600000004,0.00338729485,0,13,165,high school diploma,Christian Generic,0.102043094,0.24159874900000003,0.599196159,White,White,-0.28719439800675833,-1.3614252961897317,-1.0018320185226781,-0.22375262826918663,-0.1380829490430402
3682,0.07,0.304,0.1256097561,9656.0,0.565451533,0.43454846700000005,0.0038131731600000002,0,13,167,high school diploma,Christian Generic,0.10894780500000001,0.202050539,0.6276926270000001,White,White,-0.28195082116594244,-1.4325284839933787,-1.2251206190335018,-0.2357453952214681,-0.13292298853769327
12524,0.053,0.145,0.05728250932000001,28494.0,0.48347020399999996,0.516529796,0.0043953112899999995,0,13,169,high school diploma,Christian Generic,0.10230223799999999,0.253141012,0.578367376,White,White,-0.22219642630130304,0.3806854831249764,0.25668778404225445,-0.21252574639036168,-0.10979013189012679
7575,0.076,0.213,0.08162901308,18201.0,0.481127411,0.518872589,0.004161859239999999,0,13,171,high school diploma,Christian Generic,0.10680731800000001,0.261633975,0.571012581,White,White,-0.25529490645747765,-0.5626719271536444,-0.8639649014751468,-0.26731136159368923,-0.09413631912109684
2861,0.066,0.239,0.1381028298,10312.0,0.50397595,0.49602405,0.0027744375500000002,0,13,173,college,Christian Generic,0.08136152,0.276764935,0.6091931740000001,White,White,-0.28163748547667417,-0.8293915595426743,-1.2633585726166592,-0.26366229824029236,-0.12045791540679905
19448,0.075,0.254,0.133697601,47731.0,0.474639123,0.525360877,0.00407450085,0,13,175,high school diploma,Christian Generic,0.114432968,0.266430621,0.5625694,White,White,-0.15900173346061613,-0.9373691912537943,-0.8876443681436159,-0.10194292034060876,-0.11721119868433359
14106,0.053,0.11800000000000001,0.04393366308,29202.0,0.500616396,0.499383604,0.00483049106,0,13,177,college,Christian Generic,0.06396822199999999,0.28590507600000004,0.593315527,White,White,-0.22338262569639006,1.4376426376387266,0.4952364852949804,-0.22133211776399644,-0.10590566724003418
16082,0.063,0.172,0.09487360906000002,62467.0,0.515680279,0.48431972100000004,0.00257447933,1,13,179,college,Christian Generic,0.049914354999999994,0.32559591499999996,0.610402293,White,White,-0.11098144042877821,-0.45163520480446057,-0.6585674535582777,-0.15838838886013046,-0.0769171250751639
4100,0.066,0.179,0.10506542300000002,7673.0,0.489248013,0.510751987,0.00534341196,0,13,181,high school diploma,Christian Generic,0.138277076,0.21152091899999997,0.572918025,White,White,-0.288294270222149,-0.6333617243305262,-0.43562965996106107,-0.24862951647425693,-0.12996615723687652
4109,0.059000000000000004,0.21899999999999997,0.09059144908,17731.0,0.502566127,0.49743387299999997,0.00231741019,0,13,183,high school diploma,Christian Generic,0.047656646999999996,0.314251875,0.6142349540000002,White,White,-0.26761411473044333,-0.32670855739595955,-1.027265519759182,-0.21033264885920128,-0.1310677218391416
36813,0.059000000000000004,0.245,0.1195777653,112865.0,0.48990386700000005,0.510096133,0.0032616843100000004,0,13,185,college,Christian Generic,0.07512515,0.29652239299999994,0.5966685859999998,White,White,0.03539108870082699,-0.6827205651663137,-0.8260777548055963,-0.18242358766706768,-0.024331909588089232
12324,0.053,0.18600000000000003,0.09438801682999999,31408.0,0.498853795,0.501146205,0.00392384106,0,13,187,high school diploma,Christian Generic,0.10159832,0.250732296,0.589626848,White,White,-0.21804952437292607,-0.20599849438046558,-0.6541823671381908,-0.2415980118749463,-0.09059971697698267
9268,0.08199999999999999,0.276,0.1329280935,21540.0,0.469266481,0.530733519,0.00430269266,0,13,189,high school diploma,Christian Generic,0.105106778,0.278830085,0.557799442,White,White,-0.24391890255526846,-0.8045881219367509,-0.933073863455716,-0.2462534429869806,-0.10271692760189845
5893,0.064,0.233,0.06596381251,13969.0,0.495239459,0.504760541,0.00421862696,0,13,191,high school diploma,Christian Generic,0.149473835,0.195361158,0.57384208,White,White,-0.26803296141711824,-0.788879278119666,-0.13621595919752938,-0.16587471940750056,-0.1324011947787256
4287,0.08900000000000001,0.341,0.1293172052,13632.0,0.5446742960000001,0.455325704,0.00314480634,1,13,193,high school diploma,Christian Generic,0.09397007100000002,0.215815727,0.6329225350000001,Black,Black,-0.2667316591157694,-1.464607596630373,-1.8446456284633752,-0.20976280945301176,-0.13066188224883338
11945,0.054000000000000006,0.19699999999999998,0.07140303204,28441.0,0.491965824,0.508034176,0.00419992265,0,13,195,high school diploma,Christian Generic,0.10302028799999999,0.249850568,0.586301465,White,White,-0.22395174562179568,-0.13125746906128302,-0.596650033306651,-0.24123467390494477,-0.09425227328975633
3183,0.08199999999999999,0.259,0.1073577048,8761.0,0.501769204,0.49823079600000003,0.0036331469,0,13,197,high school diploma,Christian Generic,0.114941216,0.2384431,0.581782901,White,White,-0.2859090822201681,-0.9168650161662308,-0.8143257231997635,-0.2198291009816159,-0.13814092612736992
9181,0.078,0.23600000000000002,0.1045331045,21190.0,0.479754601,0.520245399,0.00433270411,0,13,199,high school diploma,Christian Generic,0.122180273,0.248843794,0.56238792,White,White,-0.24354481810991757,-0.8186434032467741,-0.9860457074103653,-0.183774995800095,-0.1265455092614218
2540,0.053,0.251,0.1146475017,5854.0,0.47984284299999996,0.520157157,0.00433891356,0,13,201,high school diploma,Christian Generic,0.14588315599999999,0.250256235,0.54560984,White,White,-0.2942764240448115,-0.9812712758162787,-0.6001581024427206,-0.24173916475537854,-0.13941642198262422
7857,0.066,0.326,0.11691720350000001,22574.0,0.5199344379999999,0.48006556200000006,0.00348055285,0,13,205,high school diploma,Christian Generic,0.10769026400000001,0.262602994,0.58332595,White,White,-0.23872967986463176,-1.193340667346924,-1.4936633113996218,-0.1815766703844741,-0.125385967574827
12675,0.055999999999999994,0.14800000000000002,0.04846247496,27103.0,0.503191529,0.49680847100000003,0.004676604070000001,0,13,207,high school diploma,Christian Generic,0.113751246,0.22307493700000003,0.597793602,White,White,-0.22937437142790776,0.5289273618830453,-0.15200227030984212,-0.21190101419733745,-0.11326875694991122
3560,0.084,0.22399999999999998,0.10190383210000001,8951.0,0.518489554,0.48151044600000004,0.00397720925,0,13,209,high school diploma,Christian Generic,0.106356831,0.243548206,0.591107139,White,White,-0.28469090979556394,-0.8853646504067081,-1.1724995819924593,-0.25192569762657313,-0.12990818015254676
9435,0.054000000000000006,0.15,0.07318315599,18046.0,0.482600022,0.5173999779999999,0.00522830544,0,13,211,high school diploma,Christian Generic,0.12335143499999998,0.24243599700000001,0.563504378,White,White,-0.2567304954827986,0.2604714888616009,0.16653040724526835,-0.22319063068968784,-0.12219722793669127
12422,0.07400000000000001,0.187,0.08925496646000002,39565.0,0.49670163,0.50329837,0.00313964362,0,13,213,high school diploma,Christian Generic,0.086894984,0.273878428,0.585568053,White,White,-0.18715718325343622,-0.5100059613037337,-1.3298364827451763,-0.22527132870494848,-0.08532380230297629
68320,0.07400000000000001,0.21899999999999997,0.09087747831,200579.0,0.493117425,0.506882575,0.00340613923,1,13,215,college,Christian Generic,0.082142198,0.27725235400000003,0.606544055,White,Black,0.2932599663627081,-0.44328471414379966,-0.14972202537139695,-0.2581155128277507,0.3567514657112954
43787,0.066,0.19399999999999998,0.08147866083000001,105473.0,0.47574260700000004,0.524257393,0.00415148901,1,13,217,college,Christian Generic,0.076351294,0.293184039,0.5788021569999999,White,White,0.005736103823651622,0.07552052244676524,-0.3949360579826549,-0.2429049829900598,0.06095238146095913
19030,0.043,0.079,0.03573452647,35965.0,0.490004171,0.509995829,0.00529125539,0,13,219,bachelor or higher,Christian Generic,0.090365633,0.279076879,0.566578619,White,White,-0.20896278938414628,2.768595099572577,1.7581413742799998,-0.267170208713257,-0.04879823917523974
6650,0.053,0.158,0.049800522769999994,14871.0,0.495460964,0.504539036,0.0044717907299999995,0,13,221,high school diploma,Christian Generic,0.118956358,0.23246587300000005,0.580391366,White,White,-0.2662232879464464,-0.025181434233283846,-0.4031800204524182,-0.20033954771304346,-0.13234321769439586
64601,0.051,0.107,0.05488770142000001,152238.0,0.488334056,0.511665944,0.00424342148,0,13,223,high school diploma,Christian Generic,0.06075355599999999,0.291602622,0.60120338,White,White,0.1411930406760949,1.3905987843128251,0.14127230946556796,-0.23371958999304218,0.11226210109277952
10699,0.079,0.217,0.09627834929000001,26720.0,0.480351796,0.519648204,0.00400411677,0,13,225,college,Christian Generic,0.088211078,0.265494012,0.5936751510000001,White,White,-0.22531059937627543,-0.5452268427041449,-0.6676884333120584,-0.27633730411466306,-0.04514568286246608
13982,0.052000000000000005,0.12300000000000001,0.046092252939999995,30309.0,0.49341779700000005,0.506582203,0.00461315121,0,13,227,high school diploma,Christian Generic,0.12953248199999998,0.21960473700000002,0.5650136929999999,White,White,-0.21976008145209466,0.32264543912711563,0.41770815738784445,-0.2550572004183851,-0.0784825063520669
7297,0.061,0.18899999999999997,0.07903761655000001,19103.0,0.49699000200000004,0.503009998,0.00381981888,0,13,229,high school diploma,Christian Generic,0.103491598,0.269643511,0.5659844,White,White,-0.25388489585577045,-0.5472111177126188,-0.4317707839113846,-0.22616791088991636,-0.11761703827464176
8675,0.055999999999999994,0.13699999999999998,0.05522140116,17941.0,0.494454044,0.505545956,0.00483529346,0,13,231,high school diploma,Christian Generic,0.09754194299999999,0.24987458899999998,0.5799565250000001,White,White,-0.25672729817984685,0.2687393013969087,-0.068861031784995,-0.25853635752681725,-0.10405040054148249
14158,0.065,0.20600000000000002,0.07081450187,41524.0,0.489764955,0.510235045,0.00340959445,0,13,233,high school diploma,Christian Generic,0.100953666,0.285497543,0.5638666780000001,White,White,-0.1812517647016149,-0.6860276901804369,-0.9278117597516117,-0.2342946572836921,-0.07454006461764455
3598,0.065,0.239,0.09752977069,11396.0,0.43260793299999994,0.567392067,0.0031572481600000003,0,13,235,high school diploma,Christian Generic,0.131449631,0.21446121499999998,0.591523343,White,White,-0.2754602961739569,-0.9108295130154561,-1.1723241785356557,-0.25022140729246517,-0.12405249463524298
9431,0.08,0.18899999999999997,0.05946255002999999,21353.0,0.48583337200000004,0.514166628,0.0044167096,0,13,237,high school diploma,Christian Generic,0.14115112700000002,0.227181193,0.552615557,White,White,-0.24601953059454656,-0.41500879527304696,0.13057269860055598,-0.22160396775594002,-0.11628356533505774
1044,0.067,0.295,0.05068550062,2302.0,0.487402259,0.512597741,0.0045351867899999995,0,13,239,high school diploma,Christian Generic,0.190703735,0.18027802,0.5195482180000001,White,White,-0.3058250823064134,-1.4607217247387785,-1.4766491760896847,-0.27391679360947285,-0.142373253283441
7949,0.066,0.20600000000000002,0.08145246534,16281.0,0.493397211,0.506602789,0.00488237823,0,13,241,high school diploma,Christian Generic,0.17179534400000002,0.197408022,0.53762054,White,White,-0.26182060178193206,-0.718933584070962,-0.21304267327745138,-0.21737199528520254,-0.12648753217709208
2895,0.09,0.363,0.22377622379999998,7193.0,0.46573057100000004,0.534269429,0.00402474628,1,13,243,high school diploma,Christian Generic,0.144306965,0.261087168,0.5421938,Black,Black,-0.28917992313977464,-1.764150444784575,0.0037559993316436217,-0.203259321184207,-0.1415615741028246
74952,0.073,0.26,0.1298649434,201793.0,0.484754179,0.515245821,0.00371430129,1,13,245,college,Christian Generic,0.083947412,0.270123345,0.605828744,Black,Black,0.32735600503981843,-0.9204201755564132,-0.6162952204686403,-0.2299947223149687,0.20653284021293764
37589,0.064,0.17300000000000001,0.0590064663,88856.0,0.471707032,0.5282929679999999,0.0042303277200000005,1,13,247,high school diploma,Christian Generic,0.081131268,0.276649861,0.587489871,Black,Black,-0.04140173359351241,0.09445381315262012,-0.11464133401070195,-0.2813560731966989,0.2286221093425688
1909,0.066,0.201,0.1184184383,5168.0,0.472910217,0.527089783,0.00369388545,0,13,249,high school diploma,Christian Generic,0.10216718300000001,0.280185758,0.554179566,White,White,-0.29784141683597604,-0.623688383664216,-0.5985794713314893,-0.27201907155032806,-0.13460432398325575
5699,0.081,0.262,0.10439599969999999,14162.0,0.49110295200000004,0.508897048,0.00402414913,0,13,251,high school diploma,Christian Generic,0.11057760199999998,0.24714023400000001,0.585792968,White,White,-0.2672016626496718,-1.0857764262625693,-0.9493863849384392,-0.14444562100409966,-0.13889462822365656
3577,0.08,0.264,0.1007823286,8647.0,0.47901006100000004,0.520989939,0.00413669481,0,13,253,high school diploma,Christian Generic,0.152538452,0.23557303000000002,0.538452643,White,White,-0.2859506471585404,-0.7831744874703036,-0.8986947859222348,-0.24882294819929374,-0.13048795099584418
25940,0.078,0.27399999999999997,0.1072812206,64051.0,0.48252174,0.51747826,0.00404989774,0,13,255,high school diploma,Christian Generic,0.10747685400000001,0.264913896,0.570639022,White,White,-0.10899911259871366,-0.9582040788427699,-0.7729305073941434,-0.2637145770848969,0.03706582271710603
9760,0.065,0.209,0.08947241435,25586.0,0.48245134100000003,0.517548659,0.0038145860999999996,0,13,257,high school diploma,Christian Generic,0.12287970000000001,0.251778317,0.56284687,White,White,-0.2301704998628853,-0.8494823440034722,-0.7785434180118546,-0.26773743417721624,-0.06729292907642698
2053,0.067,0.39399999999999996,0.1839006637,5851.0,0.6204067679999999,0.379593232,0.00350880191,1,13,259,less than high school diploma,Christian Generic,0.11553580599999999,0.17176551,0.6716800559999999,White,Black,-0.2944906433425766,-1.6130148316391482,-1.8783230921696423,-0.19470127432244383,-0.14434447415065216
10973,0.08199999999999999,0.33899999999999997,0.15885399149999999,30779.0,0.4736996,0.5263004,0.0035650930799999998,1,13,261,high school diploma,Christian Generic,0.099775821,0.279021411,0.570551351,Black,Black,-0.2089276190516774,-1.085363035635804,-1.0918139918628609,-0.18711038608586464,-0.11257303193795434
3243,0.076,0.23800000000000002,0.10777439019999999,6337.0,0.47656619899999997,0.523433801,0.00511756352,1,13,263,high school diploma,Christian Generic,0.12261322300000001,0.201672715,0.598863815,Black,Black,-0.29191041986054095,-1.1388557827392456,-0.967803747902804,-0.2126982665775567,-0.1418514595244733
897,0.081,0.32299999999999995,0.1307966706,1639.0,0.49176327,0.50823673,0.0054728493,1,13,265,high school diploma,Christian Generic,0.158633313,0.216595484,0.564368517,Black,Black,-0.3083701354559802,-1.5236397781324709,-1.810266550929894,-0.2648228885905131,-0.14689546586116073
6879,0.06,0.282,0.1156051917,25229.0,0.578897301,0.42110269899999997,0.0027266241199999995,0,13,267,high school diploma,Christian Generic,0.080700781,0.23294621199999999,0.643584763,White,White,-0.23226473329625993,-1.0859417825132756,-1.6287239731382976,-0.18823438124486225,-0.12115364041875595
3402,0.09300000000000001,0.254,0.1611650485,8330.0,0.47262905200000005,0.527370948,0.00408403361,0,13,269,high school diploma,Christian Generic,0.12713085200000002,0.23037214799999997,0.581032412,White,White,-0.2853847245360865,-1.1847421423102038,-1.1842516135982921,-0.2166348635762785,-0.13831485738035915
3794,0.085,0.337,0.16501025400000002,16400.0,0.5887195120000001,0.41128048799999994,0.00231341463,0,13,271,high school diploma,Christian Generic,0.108170732,0.18902439,0.6473780469999999,White,White,-0.26110440592074746,-1.4799857279460455,-2.0884564334202054,-0.19982460109368874,-0.13014008848986575
4179,0.07400000000000001,0.298,0.1627411395,9113.0,0.480302864,0.519697136,0.00458575661,1,13,273,high school diploma,Christian Generic,0.12125534800000001,0.258422034,0.5613958079999999,Black,Black,-0.28407702762883424,-1.0368309760535472,-1.3103666990399905,-0.2276134209432319,-0.13587981983851002
18730,0.071,0.245,0.1320033859,45063.0,0.47384772399999997,0.526152276,0.00415640326,0,13,275,high school diploma,Christian Generic,0.116237268,0.260679493,0.566961809,White,White,-0.17087651662329315,-0.8409664970921051,-0.7764385765302129,-0.17153913222040243,-0.10439826304746093
12796,0.062,0.28600000000000003,0.1486166212,40764.0,0.481478756,0.518521244,0.00313904425,0,13,277,high school diploma,Christian Generic,0.09407810800000001,0.291433617,0.568614463,White,White,-0.18559050480709488,-0.8963608410786675,-0.7897692392472769,-0.24562609685172612,-0.0621909456554098
9108,0.085,0.245,0.11795807419999998,27241.0,0.473330641,0.526669359,0.00334348959,0,13,279,high school diploma,Christian Generic,0.10245585699999998,0.300245953,0.549869681,White,White,-0.22681972636948586,-1.0861071387639816,-0.9471061399999939,-0.21891160725880623,-0.10863059020353198
6726,0.078,0.18100000000000002,0.06495085622,11182.0,0.47898408200000003,0.521015918,0.00601502415,0,13,281,high school diploma,Christian Generic,0.23484171,0.196029333,0.46413879500000005,White,White,-0.2803809454166494,-0.6359247462164715,-0.6038415750355935,-0.2709316715825536,-0.11552986323877111
2700,0.08199999999999999,0.271,0.07456556082,6785.0,0.5047899779999999,0.495210022,0.00397936625,0,13,283,high school diploma,Christian Generic,0.102137067,0.270596905,0.5784819449999999,White,White,-0.29184647380150663,-1.2078093392837126,-0.5998072955291136,-0.26296698960705195,-0.13199535518841743
25793,0.06,0.195,0.09436230316,69763.0,0.48168800100000003,0.518311999,0.00369723206,0,13,285,high school diploma,Christian Generic,0.091438155,0.280377851,0.580350615,White,White,-0.09949992552916238,-0.4963640706204758,-0.46948252712413174,-0.19931488235879447,-0.05813254975232796
3390,0.065,0.317,0.1342166605,8214.0,0.487216947,0.5127830529999999,0.0041271000700000005,0,13,287,high school diploma,Christian Generic,0.128682736,0.28475773,0.523739956,White,White,-0.2853079892652453,-1.237986855037586,-1.2010903454514257,-0.2400871532658751,-0.1338506218869691
4053,0.091,0.281,0.1245296331,8390.0,0.491537545,0.508462455,0.00483075089,0,13,289,high school diploma,Christian Generic,0.131585221,0.207032182,0.589034566,White,White,-0.2850106400907356,-0.848159493997823,-1.1284733143347871,-0.22109686296327602,-0.1373872240310833
12039,0.052000000000000005,0.151,0.08560458833000001,22267.0,0.482552656,0.517447344,0.00540665559,0,13,291,high school diploma,Christian Generic,0.217406925,0.172452509,0.49584587100000005,White,White,-0.2455783027872096,-0.5355535020378348,-0.47667406885307423,-0.2298875506835294,-0.11355864237155992
10924,0.071,0.259,0.07343354552,26368.0,0.476600425,0.523399575,0.00414290049,0,13,293,high school diploma,Christian Generic,0.12116960000000002,0.242945995,0.573460254,White,White,-0.22704353757610604,-1.0150866290856877,-1.111108372111243,-0.2302665723069123,-0.10329669844519586
23939,0.057999999999999996,0.2,0.07542611931000001,68066.0,0.49516645600000003,0.504833544,0.0035170275899999996,0,13,295,high school diploma,Christian Generic,0.110774836,0.240707548,0.585681543,White,White,-0.09402614287582285,-0.6669290432238758,-0.6308537073833287,-0.1990351905401602,-0.06271273941437747
40425,0.053,0.156,0.08147138965,88399.0,0.486215907,0.5137840929999999,0.004573015529999999,0,13,297,high school diploma,Christian Generic,0.093145851,0.27243520800000004,0.5749612550000001,White,White,-0.046028230964646935,0.4082172988675514,-0.18866159278176836,-0.2296261564605067,-0.0028803883860852282
12150,0.064,0.28800000000000003,0.11796254680000001,35370.0,0.494571671,0.505428329,0.0034351145,0,13,299,high school diploma,Christian Generic,0.111054565,0.267741022,0.575544246,White,White,-0.19775943984132985,-1.06295726366512,-1.0035860530907128,-0.07854290949561672,-0.1284007759599735
2332,0.077,0.289,0.1406419041,5460.0,0.468681319,0.531318681,0.00427106227,1,13,301,high school diploma,Christian Generic,0.153113552,0.232600732,0.558608058,Black,Black,-0.2952068392037612,-1.283294467731073,-1.1784632995237774,-0.24094714025961977,-0.1401121469945811
8422,0.069,0.302,0.1365711914,20816.0,0.510472713,0.48952728700000003,0.00404592621,1,13,303,high school diploma,Christian Generic,0.107849731,0.247982321,0.595407378,Black,Black,-0.2461186469860498,-0.9100854098872785,-1.180918947919026,-0.13699849959018295,-0.13390859897129886
10376,0.073,0.255,0.09462072917,29534.0,0.5041308320000001,0.49586916799999997,0.0035132389799999997,0,13,305,high school diploma,Christian Generic,0.101442406,0.274801924,0.57293289,White,White,-0.2176242830803477,-0.5003326206374236,-1.0390175513650148,-0.14629367816087016,-0.1248061967315296
1114,0.08900000000000001,0.228,0.0519575558,2648.0,0.500377644,0.499622356,0.00420694864,0,13,307,high school diploma,Christian Generic,0.138595166,0.21450151099999998,0.5581570990000001,White,White,-0.30491065366222236,-1.0956151231795856,-1.1090035306296013,-0.2609255007252447,-0.14422851998199268
2102,0.107,0.389,0.10202991450000001,7903.0,0.651777806,0.348222194,0.0026597494599999998,0,13,309,high school diploma,Christian Generic,0.08806782199999999,0.181829686,0.676451981,White,White,-0.2901327194193863,-1.3956540400859059,-2.782352508534752,-0.23739740671097154,-0.13744520111541303
11771,0.051,0.16899999999999998,0.05582783653,28319.0,0.489671245,0.510328755,0.00415657333,0,13,311,college,Christian Generic,0.13835234200000002,0.23369469199999998,0.550266604,White,White,-0.2270723133026715,-0.4149261171476939,-0.35897834933794254,-0.2525739552996694,-0.08659929815823057
30362,0.063,0.207,0.06183099006,104216.0,0.4968335,0.5031665,0.0029133722300000004,0,13,313,less than high school diploma,Christian Generic,0.087040378,0.29178821,0.576850004,White,White,0.014180180919136273,-0.2822277259560036,-0.690841689610117,-0.23980746144724083,0.0527776125704657
2973,0.076,0.307,0.1190170024,8857.0,0.593090211,0.40690978899999997,0.0033566670399999997,0,13,315,high school diploma,Christian Generic,0.11075985099999999,0.21497120999999997,0.624816531,White,White,-0.2842688658059373,-1.1924312079680401,-1.954623595879154,-0.2160022895565636,-0.1377930636213915
4470,0.075,0.267,0.1018126888,9867.0,0.47826087,0.52173913,0.00453025236,0,13,317,high school diploma,Christian Generic,0.150907064,0.24070132800000002,0.544643763,White,White,-0.2799908744565399,-1.2486523332081332,-1.1067232856911562,-0.19196186286516598,-0.13889462822365656
